DID;DID_SIZE;Read;Write;Variable
8102;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_173_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8102_Vxx_cell_v_173_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_173_out'}]
8103;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_174_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8103_Vxx_cell_v_174_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_174_out'}]
8104;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_175_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8104_Vxx_cell_v_175_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_175_out'}]
8105;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_176_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8105_Vxx_cell_v_176_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_176_out'}]
8106;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_177_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8106_Vxx_cell_v_177_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_177_out'}]
8107;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_178_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8107_Vxx_cell_v_178_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_178_out'}]
8108;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_179_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8108_Vxx_cell_v_179_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_179_out'}]
8109;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_180_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8109_Vxx_cell_v_180_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_180_out'}]
810A;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_181_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810A_Vxx_cell_v_181_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_181_out'}]
810B;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_182_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810B_Vxx_cell_v_182_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_182_out'}]
810C;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_183_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810C_Vxx_cell_v_183_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_183_out'}]
810D;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_184_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810D_Vxx_cell_v_184_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_184_out'}]
810E;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_185_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810E_Vxx_cell_v_185_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_185_out'}]
810F;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_186_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_810F_Vxx_cell_v_186_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_186_out'}]
8110;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_187_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8110_Vxx_cell_v_187_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_187_out'}]
8111;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_188_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8111_Vxx_cell_v_188_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_188_out'}]
8112;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_189_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8112_Vxx_cell_v_189_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_189_out'}]
8113;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_190_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8113_Vxx_cell_v_190_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_190_out'}]
8114;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_191_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8114_Vxx_cell_v_191_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_191_out'}]
8115;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_192_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8115_Vxx_cell_v_192_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_192_out'}]
8116;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_193_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8116_Vxx_cell_v_193_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_193_out'}]
8117;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_194_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8117_Vxx_cell_v_194_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_194_out'}]
8118;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_195_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8118_Vxx_cell_v_195_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_195_out'}]
8119;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_196_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8119_Vxx_cell_v_196_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_196_out'}]
811A;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_197_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811A_Vxx_cell_v_197_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_197_out'}]
811B;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_198_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811B_Vxx_cell_v_198_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_198_out'}]
811C;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_199_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811C_Vxx_cell_v_199_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_199_out'}]
811D;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_200_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811D_Vxx_cell_v_200_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_200_out'}]
811E;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_201_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811E_Vxx_cell_v_201_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_201_out'}]
811F;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_202_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_811F_Vxx_cell_v_202_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwiox9_A/DataServices_Vxx_cell_v_202_out'}]
8121;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_203_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8121_Vxx_cell_v_203_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_203_out'}]
8122;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_204_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8122_Vxx_cell_v_204_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_204_out'}]
8123;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_205_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8123_Vxx_cell_v_205_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_205_out'}]
8124;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_206_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8124_Vxx_cell_v_206_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_206_out'}]
8125;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_207_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8125_Vxx_cell_v_207_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_207_out'}]
8126;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_208_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8126_Vxx_cell_v_208_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_208_out'}]
8127;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_209_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8127_Vxx_cell_v_209_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_209_out'}]
8128;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_210_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8128_Vxx_cell_v_210_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_210_out'}]
8129;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_211_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8129_Vxx_cell_v_211_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_211_out'}]
812A;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_212_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812A_Vxx_cell_v_212_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_212_out'}]
812B;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_213_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812B_Vxx_cell_v_213_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_213_out'}]
812C;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_214_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812C_Vxx_cell_v_214_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_214_out'}]
812D;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_215_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812D_Vxx_cell_v_215_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_215_out'}]
812E;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_216_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812E_Vxx_cell_v_216_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_216_out'}]
812F;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_217_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_812F_Vxx_cell_v_217_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_217_out'}]
8130;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_218_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8130_Vxx_cell_v_218_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_218_out'}]
8131;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_219_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8131_Vxx_cell_v_219_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_219_out'}]
8132;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_220_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8132_Vxx_cell_v_220_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_220_out'}]
8133;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_221_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8133_Vxx_cell_v_221_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_221_out'}]
8134;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_222_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8134_Vxx_cell_v_222_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_222_out'}]
8135;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_223_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8135_Vxx_cell_v_223_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_223_out'}]
8136;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_224_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8136_Vxx_cell_v_224_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_224_out'}]
8137;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_225_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8137_Vxx_cell_v_225_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_225_out'}]
8138;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_226_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8138_Vxx_cell_v_226_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_226_out'}]
8139;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_227_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8139_Vxx_cell_v_227_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_227_out'}]
813A;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_228_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813A_Vxx_cell_v_228_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_228_out'}]
813B;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_229_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813B_Vxx_cell_v_229_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_229_out'}]
813C;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_230_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813C_Vxx_cell_v_230_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_230_out'}]
813D;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_231_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813D_Vxx_cell_v_231_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_231_out'}]
813E;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_232_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813E_Vxx_cell_v_232_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_232_out'}]
813F;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_233_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_813F_Vxx_cell_v_233_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio10_A/DataServices_Vxx_cell_v_233_out'}]
8141;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_234_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8141_Vxx_cell_v_234_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_234_out'}]
8142;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_235_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8142_Vxx_cell_v_235_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_235_out'}]
8143;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_236_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8143_Vxx_cell_v_236_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_236_out'}]
8144;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_237_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8144_Vxx_cell_v_237_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_237_out'}]
8145;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_238_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8145_Vxx_cell_v_238_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_238_out'}]
8146;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_239_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8146_Vxx_cell_v_239_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_239_out'}]
8147;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_240_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8147_Vxx_cell_v_240_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_240_out'}]
8148;2;True;False;[{'DID_VAR_NAME': 'Vxx_cell_v_241_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_8148_Vxx_cell_v_241_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio11_A/DataServices_Vxx_cell_v_241_out'}]
